tta_method,case,performing_clients,performing_length,tta_client,tta_corruption,clean_samples,corruption_samples,tta_local_before,tta_local_after,initial_mixed_accuracy,initial_shift_accuracy,fedavg_mixed_accuracy,fedavg_shift_accuracy,protected_v2_mixed_accuracy,protected_v2_shift_accuracy,protected_v2_gain_vs_initial_mixed,protected_v2_gain_vs_fedavg_mixed,protected_v2_gain_vs_initial_shift,protected_v2_gain_vs_fedavg_shift,model_pref_tta_weight,bn_pref_tta_weight,sum_pref_tta_weight,artifact_dir
tent,perf_2_4_plus_1_on_brightness,"client_2,client_4",2,client_1,brightness,50,50,0.3328,0.9813,0.66,0.34,0.63,0.28,0.66,0.32,0.0,0.030000000000000027,-0.020000000000000018,0.03999999999999998,0.00015755070432988227,0.04247897899193495,0.04263652969626484,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_brightness
tent,perf_3_4_plus_1_on_brightness,"client_3,client_4",2,client_1,brightness,50,50,0.3328,0.9813,0.66,0.32,0.62,0.26,0.63,0.26,-0.030000000000000027,0.010000000000000009,-0.06,0.0,0.00017821622910536999,0.028304493441470086,0.028482709670575455,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_brightness
tent,perf_0_2_3_plus_1_on_brightness,"client_0,client_2,client_3",3,client_1,brightness,50,50,0.3328,0.9813,0.62,0.24,0.59,0.2,0.6,0.2,-0.020000000000000018,0.010000000000000009,-0.03999999999999998,0.0,0.00026858117097724565,0.048057477761690906,0.04832605893266815,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_brightness
tent,perf_0_2_4_plus_1_on_brightness,"client_0,client_2,client_4",3,client_1,brightness,50,50,0.3328,0.9813,0.66,0.32,0.63,0.28,0.64,0.28,-0.020000000000000018,0.010000000000000009,-0.03999999999999998,0.0,0.0002878068500397399,0.04581400896854751,0.04610181581858725,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_brightness
tent,perf_0_3_4_plus_1_on_brightness,"client_0,client_3,client_4",3,client_1,brightness,50,50,0.3328,0.9813,0.66,0.32,0.62,0.26,0.62,0.24,-0.040000000000000036,0.0,-0.08000000000000002,-0.020000000000000018,0.0003078038177468655,0.03461682989844734,0.034924633716194205,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_brightness
tent,perf_2_3_4_plus_1_on_brightness,"client_2,client_3,client_4",3,client_1,brightness,50,50,0.3328,0.9813,0.64,0.28,0.6,0.22,0.63,0.26,-0.010000000000000009,0.030000000000000027,-0.020000000000000018,0.04000000000000001,0.0002795055029118437,0.04258549719099624,0.04286500269390808,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_brightness
tent,perf_0_2_3_4_plus_1_on_brightness,"client_0,client_2,client_3,client_4",4,client_1,brightness,50,50,0.3328,0.9813,0.64,0.28,0.62,0.26,0.62,0.24,-0.020000000000000018,0.0,-0.040000000000000036,-0.020000000000000018,0.00038371846123467975,0.04538199724765642,0.045765715708891104,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_brightness
tent,perf_0_plus_1_on_glass_blur,client_0,1,client_1,glass_blur,50,50,0.6978,0.7981,0.91,0.84,0.87,0.76,0.92,0.84,0.010000000000000009,0.050000000000000044,0.0,0.07999999999999996,4.55042347391282e-05,0.02240650606111307,0.0224520102958522,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_glass_blur
tent,perf_2_plus_1_on_glass_blur,client_2,1,client_1,glass_blur,50,50,0.6978,0.7981,0.93,0.86,0.85,0.72,0.91,0.82,-0.020000000000000018,0.06000000000000005,-0.040000000000000036,0.09999999999999998,2.37976303668143e-05,0.030416921893577815,0.03044071952394463,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_glass_blur
tent,perf_3_plus_1_on_glass_blur,client_3,1,client_1,glass_blur,50,50,0.6978,0.7981,0.94,0.88,0.9,0.82,0.91,0.82,-0.029999999999999916,0.010000000000000009,-0.06000000000000005,0.0,3.5808911043040873e-05,0.01889168215434654,0.01892749106538958,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_glass_blur
tent,perf_4_plus_1_on_glass_blur,client_4,1,client_1,glass_blur,50,50,0.6978,0.7981,0.9,0.82,0.86,0.74,0.92,0.84,0.020000000000000018,0.06000000000000005,0.020000000000000018,0.09999999999999998,4.552402718002308e-05,0.015261128306222083,0.015306652333402107,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_glass_blur
tent,perf_0_2_plus_1_on_glass_blur,"client_0,client_2",2,client_1,glass_blur,50,50,0.6978,0.7981,0.91,0.82,0.88,0.78,0.92,0.84,0.010000000000000009,0.040000000000000036,0.020000000000000018,0.05999999999999994,0.00014978484269922965,0.03937487396144517,0.0395246588041444,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_glass_blur
tent,perf_0_3_plus_1_on_glass_blur,"client_0,client_3",2,client_1,glass_blur,50,50,0.6978,0.7981,0.94,0.88,0.9,0.82,0.93,0.86,-0.009999999999999898,0.030000000000000027,-0.020000000000000018,0.040000000000000036,0.00017227759357919605,0.028469322023353148,0.028641599616932342,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_glass_blur
tent,perf_0_4_plus_1_on_glass_blur,"client_0,client_4",2,client_1,glass_blur,50,50,0.6978,0.7981,0.91,0.84,0.85,0.72,0.93,0.86,0.020000000000000018,0.08000000000000007,0.020000000000000018,0.14,0.00018734779659409378,0.024716838195310342,0.024904185991904436,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_glass_blur
tent,perf_2_3_plus_1_on_glass_blur,"client_2,client_3",2,client_1,glass_blur,50,50,0.6978,0.7981,0.93,0.86,0.87,0.76,0.92,0.84,-0.010000000000000009,0.050000000000000044,-0.020000000000000018,0.07999999999999996,0.00013817290664125458,0.03368020591786793,0.033818378824509186,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_glass_blur
tent,perf_2_4_plus_1_on_glass_blur,"client_2,client_4",2,client_1,glass_blur,50,50,0.6978,0.7981,0.91,0.84,0.87,0.76,0.92,0.84,0.010000000000000009,0.050000000000000044,0.0,0.07999999999999996,0.00015755070432988227,0.033583237755375334,0.03374078845970522,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_glass_blur
tent,perf_3_4_plus_1_on_glass_blur,"client_3,client_4",2,client_1,glass_blur,50,50,0.6978,0.7981,0.94,0.88,0.88,0.78,0.93,0.86,-0.009999999999999898,0.050000000000000044,-0.020000000000000018,0.07999999999999996,0.00017821622910536999,0.023089780702524938,0.023267996931630307,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_glass_blur
tent,perf_0_2_3_plus_1_on_glass_blur,"client_0,client_2,client_3",3,client_1,glass_blur,50,50,0.6978,0.7981,0.94,0.88,0.88,0.78,0.94,0.88,0.0,0.05999999999999994,0.0,0.09999999999999998,0.00026858117097724565,0.03805810989939962,0.03832669107037686,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_glass_blur
tent,perf_0_2_4_plus_1_on_glass_blur,"client_0,client_2,client_4",3,client_1,glass_blur,50,50,0.6978,0.7981,0.92,0.84,0.85,0.72,0.92,0.84,0.0,0.07000000000000006,0.0,0.12,0.0002878068500397399,0.03652308704592371,0.036810893895963454,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_glass_blur
tent,perf_0_3_4_plus_1_on_glass_blur,"client_0,client_3,client_4",3,client_1,glass_blur,50,50,0.6978,0.7981,0.94,0.88,0.87,0.76,0.94,0.88,0.0,0.06999999999999995,0.0,0.12,0.0003078038177468655,0.028209271884350354,0.02851707570209722,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_glass_blur
tent,perf_2_3_4_plus_1_on_glass_blur,"client_2,client_3,client_4",3,client_1,glass_blur,50,50,0.6978,0.7981,0.93,0.86,0.87,0.76,0.93,0.86,0.0,0.06000000000000005,0.0,0.09999999999999998,0.0002795055029118437,0.03370038473335523,0.033979890236267074,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_glass_blur
tent,perf_0_2_3_4_plus_1_on_glass_blur,"client_0,client_2,client_3,client_4",4,client_1,glass_blur,50,50,0.6978,0.7981,0.93,0.86,0.88,0.78,0.93,0.86,0.0,0.050000000000000044,0.0,0.07999999999999996,0.00038371846123467975,0.03611188385329336,0.03649560231452804,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_glass_blur
tent,perf_0_plus_1_on_stripe,client_0,1,client_1,stripe,50,50,0.8793,0.9173,0.92,0.86,0.91,0.84,0.91,0.82,-0.010000000000000009,0.0,-0.040000000000000036,-0.020000000000000018,4.55042347391282e-05,0.017532663204530632,0.01757816743926976,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_stripe
tent,perf_2_plus_1_on_stripe,client_2,1,client_1,stripe,50,50,0.8793,0.9173,0.94,0.88,0.92,0.86,0.93,0.86,-0.009999999999999898,0.010000000000000009,-0.020000000000000018,0.0,2.37976303668143e-05,0.023887712692782486,0.0239115103231493,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_stripe
tent,perf_3_plus_1_on_stripe,client_3,1,client_1,stripe,50,50,0.8793,0.9173,0.96,0.92,0.91,0.84,0.95,0.9,-0.010000000000000009,0.039999999999999925,-0.020000000000000018,0.06000000000000005,3.5808911043040873e-05,0.015285282385142087,0.015321091296185129,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_stripe
tent,perf_4_plus_1_on_stripe,client_4,1,client_1,stripe,50,50,0.8793,0.9173,0.91,0.84,0.91,0.84,0.92,0.84,0.010000000000000009,0.010000000000000009,0.0,0.0,4.552402718002308e-05,0.012291341588076593,0.012336865615256617,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_stripe
tent,perf_0_2_plus_1_on_stripe,"client_0,client_2",2,client_1,stripe,50,50,0.8793,0.9173,0.95,0.9,0.91,0.84,0.95,0.9,0.0,0.039999999999999925,0.0,0.06000000000000005,0.00014978484269922965,0.030049873602815386,0.030199658445514616,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_stripe
tent,perf_0_3_plus_1_on_stripe,"client_0,client_3",2,client_1,stripe,50,50,0.8793,0.9173,0.94,0.88,0.93,0.88,0.94,0.88,0.0,0.009999999999999898,0.0,0.0,0.00017227759357919605,0.02224578381203861,0.022418061405617806,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_stripe
tent,perf_0_4_plus_1_on_stripe,"client_0,client_4",2,client_1,stripe,50,50,0.8793,0.9173,0.92,0.86,0.91,0.84,0.93,0.86,0.010000000000000009,0.020000000000000018,0.0,0.020000000000000018,0.00018734779659409378,0.019320206679463443,0.019507554476057537,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_stripe
tent,perf_2_3_plus_1_on_stripe,"client_2,client_3",2,client_1,stripe,50,50,0.8793,0.9173,0.94,0.88,0.91,0.84,0.93,0.86,-0.009999999999999898,0.020000000000000018,-0.020000000000000018,0.020000000000000018,0.00013817290664125458,0.0263408140356588,0.026478986942300053,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_stripe
tent,perf_2_4_plus_1_on_stripe,"client_2,client_4",2,client_1,stripe,50,50,0.8793,0.9173,0.93,0.88,0.92,0.86,0.94,0.88,0.009999999999999898,0.019999999999999907,0.0,0.020000000000000018,0.00015755070432988227,0.026044424395445864,0.026201975099775746,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_stripe
tent,perf_3_4_plus_1_on_stripe,"client_3,client_4",2,client_1,stripe,50,50,0.8793,0.9173,0.94,0.88,0.92,0.86,0.93,0.86,-0.009999999999999898,0.010000000000000009,-0.020000000000000018,0.0,0.00017821622910536999,0.01834847609954036,0.01852669232864573,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_stripe
tent,perf_0_2_3_plus_1_on_stripe,"client_0,client_2,client_3",3,client_1,stripe,50,50,0.8793,0.9173,0.94,0.88,0.93,0.88,0.94,0.88,0.0,0.009999999999999898,0.0,0.0,0.00026858117097724565,0.029274204760320773,0.02954278593129802,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_stripe
tent,perf_0_2_4_plus_1_on_stripe,"client_0,client_2,client_4",3,client_1,stripe,50,50,0.8793,0.9173,0.95,0.9,0.91,0.84,0.95,0.9,0.0,0.039999999999999925,0.0,0.06000000000000005,0.0002878068500397399,0.02800838321837481,0.02829619006841455,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_stripe
tent,perf_0_3_4_plus_1_on_stripe,"client_0,client_3,client_4",3,client_1,stripe,50,50,0.8793,0.9173,0.94,0.88,0.93,0.88,0.94,0.88,0.0,0.009999999999999898,0.0,0.0,0.0003078038177468655,0.022030060238707252,0.022337864056454118,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_stripe
tent,perf_2_3_4_plus_1_on_stripe,"client_2,client_3,client_4",3,client_1,stripe,50,50,0.8793,0.9173,0.94,0.88,0.93,0.88,0.93,0.86,-0.009999999999999898,0.0,-0.020000000000000018,-0.020000000000000018,0.0002795055029118437,0.026223482990645128,0.02650298849355697,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_stripe
tent,perf_0_2_3_4_plus_1_on_stripe,"client_0,client_2,client_3,client_4",4,client_1,stripe,50,50,0.8793,0.9173,0.94,0.88,0.93,0.88,0.94,0.88,0.0,0.009999999999999898,0.0,0.0,0.00038371846123467975,0.027829809738611374,0.028213528199846055,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_stripe
tent,perf_0_plus_1_on_zigzag,client_0,1,client_1,zigzag,50,50,0.8231,0.847,0.9,0.82,0.9,0.82,0.89,0.78,-0.010000000000000009,-0.010000000000000009,-0.039999999999999925,-0.039999999999999925,4.55042347391282e-05,0.0261961603201299,0.02624166455486903,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_zigzag
tent,perf_2_plus_1_on_zigzag,client_2,1,client_1,zigzag,50,50,0.8231,0.847,0.9,0.8,0.89,0.8,0.89,0.78,-0.010000000000000009,0.0,-0.020000000000000018,-0.020000000000000018,2.37976303668143e-05,0.036465332622847894,0.03648913025321471,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_zigzag
tent,perf_3_plus_1_on_zigzag,client_3,1,client_1,zigzag,50,50,0.8231,0.847,0.91,0.82,0.91,0.82,0.88,0.76,-0.030000000000000027,-0.030000000000000027,-0.05999999999999994,-0.05999999999999994,3.5808911043040873e-05,0.022045973947426967,0.022081782858470008,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_zigzag
tent,perf_4_plus_1_on_zigzag,client_4,1,client_1,zigzag,50,50,0.8231,0.847,0.91,0.84,0.91,0.84,0.88,0.76,-0.030000000000000027,-0.030000000000000027,-0.07999999999999996,-0.07999999999999996,4.552402718002308e-05,0.017436561259063257,0.01748208528624328,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_zigzag
tent,perf_0_2_plus_1_on_zigzag,"client_0,client_2",2,client_1,zigzag,50,50,0.8231,0.847,0.91,0.82,0.9,0.82,0.89,0.78,-0.020000000000000018,-0.010000000000000009,-0.039999999999999925,-0.039999999999999925,0.00014978484269922965,0.04757079109178208,0.04772057593448131,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_zigzag
tent,perf_0_3_plus_1_on_zigzag,"client_0,client_3",2,client_1,zigzag,50,50,0.8231,0.847,0.91,0.82,0.9,0.82,0.9,0.8,-0.010000000000000009,0.0,-0.019999999999999907,-0.019999999999999907,0.00017227759357919605,0.03371650700473079,0.03388878459830999,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_zigzag
tent,perf_0_4_plus_1_on_zigzag,"client_0,client_4",2,client_1,zigzag,50,50,0.8231,0.847,0.91,0.84,0.91,0.84,0.92,0.84,0.010000000000000009,0.010000000000000009,0.0,0.0,0.00018734779659409378,0.028868501189625473,0.029055848986219567,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_zigzag
tent,perf_2_3_plus_1_on_zigzag,"client_2,client_3",2,client_1,zigzag,50,50,0.8231,0.847,0.9,0.8,0.9,0.82,0.9,0.8,0.0,0.0,0.0,-0.019999999999999907,0.00013817290664125458,0.04045941138945202,0.040597584296093274,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_zigzag
tent,perf_2_4_plus_1_on_zigzag,"client_2,client_4",2,client_1,zigzag,50,50,0.8231,0.847,0.9,0.82,0.89,0.8,0.89,0.78,-0.010000000000000009,0.0,-0.039999999999999925,-0.020000000000000018,0.00015755070432988227,0.04000356825455926,0.040161118958889144,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_zigzag
tent,perf_3_4_plus_1_on_zigzag,"client_3,client_4",2,client_1,zigzag,50,50,0.8231,0.847,0.9,0.8,0.91,0.84,0.89,0.78,-0.010000000000000009,-0.020000000000000018,-0.020000000000000018,-0.05999999999999994,0.00017821622910536999,0.026961441322430068,0.027139657551535436,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_zigzag
tent,perf_0_2_3_plus_1_on_zigzag,"client_0,client_2,client_3",3,client_1,zigzag,50,50,0.8231,0.847,0.9,0.8,0.9,0.82,0.9,0.8,0.0,0.0,0.0,-0.019999999999999907,0.00026858117097724565,0.04588394210776165,0.046152523278738894,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_zigzag
tent,perf_0_2_4_plus_1_on_zigzag,"client_0,client_2,client_4",3,client_1,zigzag,50,50,0.8231,0.847,0.91,0.82,0.9,0.82,0.9,0.8,-0.010000000000000009,0.0,-0.019999999999999907,-0.019999999999999907,0.0002878068500397399,0.04368527383310573,0.04397308068314547,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_zigzag
tent,perf_0_3_4_plus_1_on_zigzag,"client_0,client_3,client_4",3,client_1,zigzag,50,50,0.8231,0.847,0.91,0.82,0.91,0.84,0.9,0.8,-0.010000000000000009,-0.010000000000000009,-0.019999999999999907,-0.039999999999999925,0.0003078038177468655,0.0332487251985241,0.033556529016270965,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_zigzag
tent,perf_2_3_4_plus_1_on_zigzag,"client_2,client_3,client_4",3,client_1,zigzag,50,50,0.8231,0.847,0.9,0.8,0.9,0.82,0.9,0.8,0.0,0.0,0.0,-0.019999999999999907,0.0002795055029118437,0.0402172581025695,0.040496763605481344,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_zigzag
tent,perf_0_2_3_4_plus_1_on_zigzag,"client_0,client_2,client_3,client_4",4,client_1,zigzag,50,50,0.8231,0.847,0.9,0.8,0.9,0.82,0.9,0.8,0.0,0.0,0.0,-0.019999999999999907,0.00038371846123467975,0.043225080946759566,0.043608799407994246,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_1_zigzag
tent,perf_0_plus_2_on_brightness,client_0,1,client_2,brightness,50,50,0.2148,0.9763,0.62,0.24,0.66,0.32,0.62,0.24,0.0,-0.040000000000000036,0.0,-0.08000000000000002,2.0642804393469558e-05,0.02107729845479629,0.02109794125918976,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_2_brightness
tent,perf_1_plus_2_on_brightness,client_1,1,client_2,brightness,50,50,0.2148,0.9763,0.64,0.28,0.64,0.3,0.67,0.36,0.030000000000000027,0.030000000000000027,0.07999999999999996,0.06,2.37976303668143e-05,0.037079325922164695,0.03710312355253151,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts/client_2_brightness
